School_Code|acyear|Class1_Total_Enr_Boys|Class2_Total_Enr_Boys|Class3_Total_Enr_Boys|Class4_Total_Enr_Boys|Class5_Total_Enr_Boys|Class6_Total_Enr_Boys|Class7_Total_Enr_Boys|Class8_Total_Enr_Boys|Class1_Total_Enr_Girls|Class2_Total_Enr_Girls|Class3_Total_Enr_Girls|Class4_Total_Enr_Girls|Class5_Total_Enr_Girls|Class6_Total_Enr_Girls|Class7_Total_Enr_Girls|Class8_Total_Enr_Girls
29220705701|2010-11|2|10|4|6|0|0|0|0|2|12|6|3|0|0|0|0
29220706704|2010-11|1|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0
29220706902|2010-11|14|13|6|14|9|11|8|0|12|11|8|11|11|7|6|0
29220708101|2010-11|5|2|2|9|6|12|15|0|6|8|6|8|14|15|11|0
29220706906|2010-11|31|24|25|11|12|16|9|6|8|8|14|13|6|3|5|6
29220706309|2010-11|9|10|7|6|3|0|0|0|11|8|10|3|2|0|0|0
29220707001|2010-11|1|5|2|1|3|0|0|0|2|1|0|6|2|0|0|0
29220706403|2010-11|15|11|15|16|8|14|15|0|16|10|6|8|8|10|7|0
29220708201|2010-11|9|10|15|14|9|27|22|0|7|11|13|9|20|30|22|0
29220707603|2010-11|4|2|5|7|2|0|0|0|5|7|3|4|2|0|0|0
29220706702|2010-11|4|2|8|5|7|5|6|0|6|5|4|7|10|11|10|0
29220707605|2010-11|5|9|5|7|3|1|0|0|9|12|7|6|4|3|3|0
29220707903|2010-11|12|18|8|11|11|11|13|0|11|7|17|13|10|10|7|0
29220706903|2010-11|6|6|6|11|18|15|11|0|11|5|9|17|6|13|14|0
29220708401|2010-11|3|1|1|0|2|0|0|0|2|0|0|0|1|0|0|0
29220706905|2010-11|34|26|22|32|33|25|18|0|20|21|22|19|21|21|15|0
29220707201|2010-11|3|9|10|5|9|0|0|0|2|8|4|6|5|0|0|0
29220707301|2010-11|10|10|9|7|13|13|17|24|4|7|13|13|16|15|14|15
29220707402|2010-11|37|40|38|40|36|38|28|54|36|32|32|38|25|32|28|34
29220708402|2010-11|9|3|12|22|11|11|22|0|9|9|4|13|14|29|15|0
29220707403|2010-11|14|16|20|15|17|17|8|7|12|12|9|9|7|8|6|12
29220707601|2010-11|2|3|3|1|2|0|0|0|2|2|2|3|3|0|0|0
29220707602|2010-11|3|5|1|3|3|0|0|0|1|1|2|4|1|0|0|0
29220708404|2010-11|0|1|2|1|5|2|2|0|4|5|0|4|1|1|1|0
29220707604|2010-11|3|4|7|12|11|27|29|0|6|11|6|8|9|26|33|0
29220707901|2010-11|3|2|3|3|6|0|0|0|3|5|2|6|4|0|0|0
29220707902|2010-11|9|11|8|6|13|20|22|0|4|7|13|5|9|20|18|0
29220708701|2010-11|2|1|1|5|9|0|0|0|4|3|5|2|3|0|0|0
29220708001|2010-11|6|5|4|6|5|0|0|0|8|6|5|5|11|0|0|0
29220609201|2010-11|1|4|3|3|1|0|0|0|3|1|1|3|5|0|0|0
29220609301|2010-11|8|6|5|5|7|0|0|0|5|6|4|7|12|0|0|0
29220609401|2010-11|17|1|3|3|3|1|9|0|18|5|3|0|0|3|8|0
29220708802|2010-11|8|7|6|7|6|11|14|0|5|5|10|11|5|15|14|0
29220609502|2010-11|7|1|1|0|6|9|2|0|4|1|0|0|1|6|0|0
29220609504|2010-11|1|0|3|0|1|0|0|0|0|1|0|0|0|0|0|0
29220609506|2010-11|3|4|1|8|2|4|5|0|0|0|0|12|18|13|0|0
29220609507|2010-11|12|7|10|8|7|6|5|0|11|9|12|7|8|5|1|0
29220708901|2010-11|2|2|3|3|5|0|0|0|1|6|3|5|6|0|0|0
29220609510|2010-11|0|0|0|0|0|27|2|8|0|0|0|0|0|17|1|1
29220609601|2010-11|0|1|1|1|0|0|0|0|1|1|1|0|0|0|0|0
29220609701|2010-11|7|3|6|7|12|11|5|0|6|7|6|3|6|4|7|0
29220711504|2010-11|0|0|0|0|0|25|25|25|0|0|0|0|0|24|23|24
29220709203|2010-11|4|2|2|5|6|0|0|0|3|1|1|4|3|0|0|0
29220708301|2010-11|5|6|4|9|7|6|8|0|9|5|4|4|8|7|9|0
29220710001|2010-11|14|15|14|6|19|8|0|16|11|7|9|11|6|4|0|7
29220710501|2010-11|27|23|21|22|29|29|15|0|17|23|15|15|15|25|12|0
29220708403|2010-11|15|20|13|20|29|31|21|0|27|23|19|21|19|25|19|0
29220710901|2010-11|7|2|4|8|12|6|10|0|14|8|8|6|5|7|8|0
29220711201|2010-11|0|0|0|0|0|0|0|0|1|0|3|1|6|0|0|0
29220708801|2010-11|2|2|2|3|2|0|0|0|3|3|2|4|1|0|0|0
29220711701|2010-11|27|26|21|20|25|21|20|15|19|16|20|17|18|22|22|14
29220708902|2010-11|3|0|7|0|3|0|0|0|0|4|0|0|4|0|0|0
29220709101|2010-11|2|4|2|3|6|0|0|0|1|2|2|4|4|0|0|0
29220709202|2010-11|11|8|12|15|15|17|13|0|6|6|10|19|13|23|19|0
29220709301|2010-11|8|11|12|8|9|15|14|0|11|6|8|12|16|15|18|0
29220709302|2010-11|11|7|1|9|5|0|0|0|12|4|4|1|4|0|0|0
29220709401|2010-11|10|8|8|9|12|0|0|0|5|10|14|7|9|0|0|0
29220709501|2010-11|3|1|3|2|3|0|0|0|2|1|2|3|4|0|0|0
29220709502|2010-11|2|3|1|5|2|0|0|0|2|2|2|2|2|0|0|0
29220800101|2010-11|1|5|3|2|3|0|0|0|4|1|2|0|3|0|0|0
29220710101|2010-11|12|18|10|21|20|23|17|0|0|0|0|0|0|0|0|0
29220710201|2010-11|6|2|6|8|2|16|12|0|4|6|4|4|13|20|23|0
29220800201|2010-11|3|2|2|2|2|0|0|0|4|6|3|1|1|0|0|0
29220710301|2010-11|2|2|2|6|7|8|3|0|2|1|3|0|2|3|3|0
29220710401|2010-11|0|0|0|0|0|0|0|0|14|20|17|28|15|29|20|0
29220800401|2010-11|2|4|1|0|4|0|0|0|2|5|1|0|2|0|0|0
29220710601|2010-11|16|13|12|17|19|26|25|0|18|19|18|17|20|40|22|0
29220710603|2010-11|13|9|9|6|5|0|0|0|11|9|6|6|4|0|0|0
29220800501|2010-11|2|2|4|0|0|0|0|0|5|5|2|0|3|0|0|0
29220710801|2010-11|38|30|37|45|35|26|35|9|25|36|31|27|37|23|14|15
29220800701|2010-11|2|3|3|6|1|0|0|0|6|0|3|3|4|0|0|0
29220800801|2010-11|9|4|6|10|5|12|10|14|7|4|8|8|9|13|11|11
29220800902|2010-11|0|2|1|5|1|0|0|0|5|3|3|4|2|0|0|0
29220801001|2010-11|0|5|1|2|0|0|0|0|0|1|0|2|0|0|0|0
29220710902|2010-11|25|25|25|23|21|28|24|26|22|23|23|24|23|20|19|6
29220801102|2010-11|1|4|0|6|3|0|0|0|3|3|3|2|7|0|0|0
29220801201|2010-11|1|0|2|1|3|0|0|0|0|0|2|2|2|0|0|0
29220711001|2010-11|6|15|13|11|18|17|25|0|10|13|4|12|7|18|16|0
29220711101|2010-11|21|14|17|17|21|18|18|0|12|13|9|16|13|7|7|0
29220801501|2010-11|1|0|5|1|0|0|0|0|1|0|1|0|0|0|0|0
29220801601|2010-11|1|1|3|5|4|10|11|0|3|2|9|4|1|9|16|0
29220801702|2010-11|1|5|1|4|3|0|0|0|4|1|4|1|4|0|0|0
29220711301|2010-11|3|3|0|0|2|0|0|0|3|2|2|2|1|0|0|0
29220801703|2010-11|2|4|4|0|3|0|0|0|4|1|3|0|2|0|0|0
29220801801|2010-11|1|3|1|1|0|0|0|0|5|1|5|4|0|0|0|0
29220801802|2010-11|0|0|2|1|1|0|0|0|0|2|0|3|3|0|0|0
29220801902|2010-11|3|0|4|1|1|0|0|0|3|4|2|1|2|0|0|0
29220802001|2010-11|5|7|4|1|5|1|4|0|5|4|5|4|2|2|4|0
29220711401|2010-11|6|6|4|13|9|10|5|0|10|5|4|6|2|13|12|0
29220801701|2010-11|25|11|16|12|19|31|40|0|22|14|11|10|22|39|40|0
29220800103|2010-11|0|0|2|0|1|0|0|0|1|0|0|0|1|0|0|0
29220801704|2010-11|8|4|5|3|0|0|0|0|11|5|3|0|5|0|0|0
29220800301|2010-11|1|1|1|0|4|0|0|0|3|0|0|0|1|0|0|0
29220801901|2010-11|7|3|7|9|13|20|13|0|8|4|8|1|6|9|15|0
29220802101|2010-11|1|3|4|4|2|0|0|0|7|4|4|4|7|0|0|0
29220803101|2010-11|7|3|5|1|6|9|12|0|10|1|5|2|4|16|9|0
29220800601|2010-11|3|0|4|0|2|0|0|0|1|2|5|0|4|0|0|0
29220803302|2010-11|58|53|47|58|58|55|55|0|45|57|54|43|34|35|37|0
29220803201|2010-11|8|10|10|8|7|10|9|0|6|7|5|12|7|8|5|0
29220803301|2010-11|10|19|17|15|25|40|33|0|21|26|12|21|22|41|38|0
29220802202|2010-11|1|2|1|1|1|0|0|0|4|1|2|1|3|0|0|0
29220803401|2010-11|9|6|6|4|7|11|2|0|11|6|8|8|9|7|7|0
29220802204|2010-11|21|22|16|11|17|7|8|0|29|23|14|13|12|6|9|0
29220800901|2010-11|1|2|5|1|3|0|0|0|2|1|2|4|1|0|0|0
29220803402|2010-11|3|4|3|0|2|1|3|0|1|1|5|2|5|7|5|0
29220802301|2010-11|2|1|3|0|0|0|0|0|3|1|0|0|0|0|0|0
29220803501|2010-11|6|5|5|5|5|0|0|0|5|5|3|8|3|0|0|0
29220803601|2010-11|5|12|7|9|11|16|16|8|11|9|10|8|15|15|9|20
29220802401|2010-11|3|3|2|1|3|7|2|0|5|2|7|5|3|5|3|0
29220801101|2010-11|12|9|11|13|12|19|17|0|9|5|8|11|8|16|15|0
29220803603|2010-11|2|1|4|1|1|0|0|0|4|3|5|4|1|0|0|0
29220802503|2010-11|2|4|2|0|0|0|0|0|1|1|1|0|0|0|0|0
29220803701|2010-11|2|1|2|1|5|1|2|0|2|1|1|1|5|3|4|0
29220802601|2010-11|10|4|8|5|6|3|7|0|3|3|2|8|5|11|11|0
29220803703|2010-11|18|13|15|8|5|5|2|0|15|11|8|7|5|2|1|0
29220801401|2010-11|2|2|3|2|1|0|0|0|2|2|0|2|2|0|0|0
29220802701|2010-11|9|9|4|7|8|6|3|0|6|11|5|7|5|9|5|0
29220803801|2010-11|6|7|9|13|9|18|21|0|7|8|18|13|9|15|9|0
29220803902|2010-11|4|7|4|3|1|9|7|0|3|1|4|4|1|5|4|0
29220802702|2010-11|6|8|3|3|5|4|9|0|5|9|5|4|6|7|17|0
29220804001|2010-11|1|0|0|1|2|0|0|0|1|3|0|1|2|0|0|0
29220802801|2010-11|1|5|3|8|4|0|0|0|7|5|9|4|7|0|0|0
29220802902|2010-11|2|2|1|0|1|0|0|0|1|3|2|0|2|0|0|0
29220804201|2010-11|6|5|7|5|9|18|13|0|4|4|5|11|9|16|12|0
29220802903|2010-11|0|5|1|4|1|4|7|0|3|0|2|2|3|4|4|0
29220804301|2010-11|2|1|2|3|3|0|0|0|3|5|2|3|0|0|0|0
29220802904|2010-11|3|4|3|0|2|0|0|0|2|3|2|1|1|0|0|0
29220802905|2010-11|0|4|3|3|1|0|0|0|2|1|2|2|3|0|0|0
29220804402|2010-11|4|2|0|3|2|0|0|0|1|1|2|2|1|0|0|0
29220803001|2010-11|1|1|3|0|0|0|0|0|2|2|2|0|0|0|0|0
29220804501|2010-11|9|5|1|7|3|2|4|0|6|8|4|5|5|6|2|0
29220802201|2010-11|8|9|7|11|6|13|15|0|6|6|7|10|4|15|16|0
29220802502|2010-11|10|7|4|8|9|15|11|0|10|5|11|7|6|8|15|0
29220804701|2010-11|3|2|1|3|3|0|0|0|1|1|3|2|3|0|0|0
29220802602|2010-11|12|18|16|13|10|7|3|0|11|5|9|6|5|5|5|0
29220802603|2010-11|16|16|15|12|0|0|0|0|15|13|10|10|0|0|0|0
29220804801|2010-11|4|2|5|2|4|0|0|0|0|4|2|2|6|0|0|0
29220803403|2010-11|6|4|9|11|9|9|9|0|6|7|5|16|8|11|3|0
29220803602|2010-11|4|3|1|5|2|0|0|0|1|4|2|1|5|0|0|0
29220804401|2010-11|1|4|2|1|3|0|0|0|5|2|1|0|0|0|0|0
29220804101|2010-11|11|13|6|11|8|13|13|0|6|12|15|12|10|18|6|0
29220803702|2010-11|3|2|4|2|3|11|5|0|5|4|3|4|6|10|11|0
29220803901|2010-11|1|4|0|4|1|0|0|0|1|4|3|3|3|0|0|0
29220805101|2010-11|2|0|2|1|2|0|0|0|0|0|0|1|0|0|0|0
29220804901|2010-11|12|15|13|10|10|11|14|0|9|6|5|12|13|14|14|0
29220805801|2010-11|3|4|5|4|3|0|0|0|3|2|3|1|5|0|0|0
29220804902|2010-11|3|1|3|3|2|0|0|0|2|1|2|2|3|0|0|0
29220805401|2010-11|3|3|0|3|2|22|23|0|4|5|4|6|4|13|11|0
29220806002|2010-11|3|3|2|0|3|0|0|0|4|2|2|5|2|0|0|0
29220805403|2010-11|1|0|3|0|2|0|0|0|1|1|2|0|1|0|0|0
29220805601|2010-11|6|1|1|4|0|0|0|0|4|3|2|5|4|0|0|0
29220804601|2010-11|3|3|4|3|2|6|9|0|3|6|2|4|5|3|8|0
29220806301|2010-11|4|4|6|4|2|4|2|0|4|4|1|5|7|4|3|0
29220806502|2010-11|2|3|2|0|0|0|0|0|1|1|3|1|0|0|0|0
29220806801|2010-11|4|2|5|9|4|5|12|0|2|1|8|3|2|10|5|0
29220806901|2010-11|4|4|3|8|7|20|13|0|5|5|4|10|3|21|14|0
29220806103|2010-11|11|5|2|7|3|7|1|0|12|4|5|4|1|4|2|0
29220806904|2010-11|4|3|0|3|2|0|0|0|2|1|0|5|2|0|0|0
29220804802|2010-11|1|1|4|4|1|0|0|0|1|4|3|3|4|0|0|0
29220805001|2010-11|1|2|2|3|2|0|0|0|5|3|3|6|4|0|0|0
29220806104|2010-11|6|7|6|3|6|0|0|0|1|2|1|2|1|0|0|0
29220805201|2010-11|4|3|4|2|2|0|0|0|3|0|3|1|1|0|0|0
29220805301|2010-11|17|7|9|11|6|14|10|0|7|13|9|10|8|12|9|0
29220805402|2010-11|2|2|3|1|1|0|0|0|0|1|2|0|2|0|0|0
29220805404|2010-11|2|1|2|3|4|0|0|0|0|4|3|2|0|0|0|0
29220806201|2010-11|4|2|4|5|4|0|0|0|7|7|2|1|6|0|0|0
29220805501|2010-11|5|5|7|6|5|3|2|0|5|7|3|8|6|11|4|0
29220805701|2010-11|2|1|0|1|3|0|0|0|0|2|0|1|1|0|0|0
29220805901|2010-11|0|1|1|2|4|0|0|0|4|5|2|2|2|0|0|0
29220806001|2010-11|3|4|8|3|6|13|24|0|8|3|4|3|5|10|8|0
29220806101|2010-11|10|9|3|15|13|15|26|0|11|3|4|7|7|23|22|0
29220806102|2010-11|0|1|0|1|2|0|0|0|2|1|0|2|1|0|0|0
29220802901|2010-11|8|5|7|3|6|6|4|0|5|3|8|11|11|7|10|0
29220803002|2010-11|4|4|2|5|1|0|0|0|3|3|3|0|3|0|0|0
29220806401|2010-11|3|0|3|0|0|0|0|0|6|0|2|0|0|0|0|0
29220711403|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|32|20|0
29220711502|2010-11|0|0|0|0|0|25|33|37|0|0|0|0|0|41|35|55
29220711505|2010-11|17|9|8|8|10|4|0|0|9|10|6|6|7|2|0|0
29220806501|2010-11|0|7|5|7|8|10|11|0|9|7|2|1|10|6|12|0
29220711601|2010-11|0|0|0|0|0|0|0|0|3|1|5|5|4|0|0|0
29220711602|2010-11|13|9|8|16|7|23|18|0|4|10|11|14|15|19|18|0
29220711603|2010-11|2|6|2|0|4|0|0|0|0|0|0|0|0|0|0|0
29220806601|2010-11|3|4|10|4|6|7|6|0|5|3|0|3|5|9|6|0
29220711801|2010-11|16|20|25|20|29|38|27|0|24|20|23|28|26|31|29|0
29220712101|2010-11|4|3|8|0|3|0|0|0|7|4|7|3|3|0|0|0
29220807701|2010-11|3|3|0|4|1|0|0|0|4|3|1|3|2|0|0|0
29220807902|2010-11|6|5|2|0|2|0|0|0|5|0|4|0|4|0|0|0
29220807001|2010-11|5|4|1|3|4|0|0|0|10|4|3|7|3|0|0|0
29220808501|2010-11|8|4|7|9|11|10|8|0|3|5|8|10|8|8|5|0
29220808801|2010-11|3|2|2|2|4|0|0|0|3|4|5|1|2|0|0|0
29220807101|2010-11|7|1|6|1|2|0|0|0|9|1|7|1|5|0|0|0
29220809101|2010-11|2|3|5|3|4|5|5|0|6|3|1|0|3|7|5|0
29220807203|2010-11|2|4|2|2|3|0|0|0|6|3|3|2|2|0|0|0
29220807301|2010-11|13|12|9|12|7|37|27|0|10|12|14|9|11|39|20|0
29220809203|2010-11|9|11|10|10|9|8|9|0|11|10|10|6|12|10|3|0
29220806701|2010-11|8|7|7|8|2|7|3|0|0|5|8|6|9|8|5|0
29220806802|2010-11|5|2|3|0|0|0|0|0|2|2|2|5|0|0|0|0
29220806803|2010-11|1|1|1|0|1|0|0|0|2|0|2|1|1|0|0|0
29220806902|2010-11|4|2|2|4|3|0|0|0|4|3|4|3|2|0|0|0
29220806903|2010-11|5|9|3|4|4|0|0|0|4|2|4|4|6|0|0|0
29220807401|2010-11|2|6|1|4|1|0|0|0|3|0|5|3|2|0|0|0
29220807303|2010-11|9|7|3|5|4|5|0|0|5|7|4|6|4|4|0|0
29220807501|2010-11|0|2|1|3|3|0|0|0|3|2|3|3|1|0|0|0
29220807601|2010-11|4|2|2|5|3|0|0|0|3|4|5|0|3|0|0|0
29220807801|2010-11|7|5|5|7|12|11|14|0|5|7|8|6|17|21|12|0
29220807802|2010-11|8|0|5|3|4|0|0|0|7|2|3|3|11|0|0|0
29220807803|2010-11|11|12|14|17|10|9|10|0|13|17|10|12|7|8|8|0
29220807901|2010-11|4|4|1|4|9|7|4|0|6|6|6|1|3|5|7|0
29220808001|2010-11|11|13|12|18|11|16|19|0|11|18|15|17|16|14|15|0
29220808002|2010-11|0|2|1|2|0|0|0|0|3|0|2|1|0|0|0|0
29220808101|2010-11|11|10|11|9|18|20|18|0|11|7|10|9|12|26|12|0
29220808102|2010-11|14|6|11|10|21|11|10|0|16|16|12|9|6|11|7|0
29220808103|2010-11|1|2|0|1|4|1|0|0|1|4|0|5|0|1|6|0
29220808201|2010-11|6|2|3|4|4|5|3|0|1|0|0|3|6|2|5|0
29220808301|2010-11|1|4|1|1|0|0|0|0|1|2|1|2|0|0|0|0
29220808401|2010-11|2|6|2|4|4|4|7|0|1|1|4|2|2|4|2|0
29220808601|2010-11|6|9|6|4|9|11|6|0|2|7|3|2|7|12|13|0
29220808602|2010-11|4|3|0|2|1|0|0|0|1|3|4|1|2|0|0|0
29220808701|2010-11|4|0|4|0|2|4|3|0|1|5|4|4|2|3|2|0
29220809301|2010-11|10|7|10|7|8|1|5|0|8|10|9|5|6|3|6|0
29220808901|2010-11|3|4|0|4|2|5|4|0|2|2|2|4|2|5|4|0
29220808902|2010-11|1|3|2|0|2|0|0|0|0|3|0|0|5|0|0|0
29220809001|2010-11|13|13|11|14|8|16|15|0|9|13|12|12|17|17|11|0
29220809201|2010-11|8|11|5|10|10|8|12|0|6|4|7|8|11|9|12|0
29220809202|2010-11|5|1|5|4|2|7|5|0|4|8|2|8|2|4|4|0
29220712201|2010-11|12|3|8|6|16|12|8|0|9|6|8|15|10|10|14|0
29220609801|2010-11|5|4|5|5|3|3|3|0|12|8|5|9|6|11|6|0
29220610101|2010-11|3|5|6|12|6|16|17|0|4|5|5|10|11|17|16|0
29220610102|2010-11|1|2|4|6|3|0|0|0|6|2|4|1|2|0|0|0
29220610103|2010-11|0|1|2|1|2|0|0|0|0|2|0|1|4|0|0|0
29220610104|2010-11|38|8|0|0|0|0|0|0|16|0|0|0|0|0|0|0
29220809401|2010-11|10|11|12|13|12|27|25|24|7|3|5|10|17|24|23|24
29220610201|2010-11|1|2|4|5|5|3|3|0|4|3|5|5|2|5|3|0
29220809407|2010-11|2|3|5|6|5|0|0|0|1|1|0|1|3|0|0|0
29220810403|2010-11|27|23|11|7|7|11|10|0|30|16|7|8|7|6|7|0
29220809302|2010-11|0|0|0|0|0|24|22|22|0|0|0|0|0|24|24|25
29220811002|2010-11|7|2|6|3|4|0|0|0|2|1|3|4|2|0|0|0
29220809402|2010-11|5|6|4|9|5|1|3|0|2|2|6|4|6|5|5|0
29220811102|2010-11|21|24|18|12|12|19|22|0|19|19|18|18|9|11|11|0
29220809403|2010-11|4|1|3|5|4|7|9|0|3|0|1|4|5|3|6|0
29220809404|2010-11|1|7|5|4|9|4|3|0|1|3|5|3|6|5|6|0
29220811301|2010-11|6|10|12|14|9|6|6|0|10|6|9|6|20|6|3|0
29220809405|2010-11|2|4|1|3|1|0|0|0|4|5|1|1|2|0|0|0
29220811401|2010-11|5|4|0|3|5|0|0|0|3|5|6|3|1|0|0|0
29220809406|2010-11|2|2|4|1|3|0|0|0|2|2|1|4|2|0|0|0
29220811601|2010-11|3|2|2|3|3|11|8|0|1|5|5|7|4|13|8|0
29220809408|2010-11|3|3|1|0|0|0|0|0|2|1|1|2|0|0|0|0
29220809409|2010-11|2|4|0|2|1|0|0|0|2|3|5|2|3|0|0|0
29220809410|2010-11|3|5|2|2|4|0|0|0|1|2|2|4|2|0|0|0
29220811602|2010-11|3|2|7|4|3|0|0|0|3|0|4|4|5|0|0|0
29220809411|2010-11|13|7|6|9|7|9|7|0|13|7|13|10|9|4|10|0
29220809413|2010-11|30|27|13|12|9|0|0|0|18|17|11|10|5|0|0|0
29230100102|2010-11|3|0|4|0|3|0|0|0|1|2|2|5|1|0|0|0
29220809502|2010-11|4|5|4|5|2|2|2|0|1|1|5|1|9|0|6|0
29230100103|2010-11|7|8|6|8|3|12|7|0|9|6|4|8|6|7|6|0
29220809503|2010-11|4|5|7|2|4|3|3|0|4|6|5|2|3|2|7|0
29220809601|2010-11|1|7|0|4|4|9|8|0|0|2|2|8|7|11|9|0
29230100105|2010-11|0|0|0|0|0|9|9|0|0|0|0|0|4|18|17|0
29220809602|2010-11|1|1|3|0|0|0|0|0|0|1|3|1|1|0|0|0
29220809603|2010-11|6|3|6|10|11|0|0|0|9|8|3|6|5|0|0|0
29230100106|2010-11|13|9|14|14|16|29|27|0|4|7|10|10|9|19|33|0
29230100108|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29230100109|2010-11|7|5|9|12|7|3|1|0|4|5|14|5|7|7|6|0
29220809604|2010-11|3|0|0|1|4|0|0|0|0|2|2|0|0|0|0|0
29220809606|2010-11|23|13|18|21|17|15|10|0|18|22|11|11|13|5|8|0
29220809701|2010-11|3|4|3|2|2|0|0|0|1|1|3|1|5|0|0|0
29220809801|2010-11|4|1|2|2|3|6|1|0|6|2|7|5|2|2|3|0
29230100120|2010-11|6|17|14|13|6|13|15|0|9|15|14|11|11|10|0|0
29220809901|2010-11|11|6|9|12|9|20|17|0|11|6|7|7|12|16|11|0
29230100130|2010-11|4|1|2|1|0|0|0|0|2|1|3|1|0|0|0|0
29220810001|2010-11|3|1|1|3|0|0|0|0|3|3|2|6|0|0|0|0
29220810002|2010-11|3|1|1|1|7|0|0|0|3|9|2|7|3|0|0|0
29230100201|2010-11|5|1|0|0|1|0|0|0|2|3|1|1|0|0|0|0
29220810101|2010-11|4|3|1|3|0|0|0|0|2|2|1|5|2|0|0|0
29220810102|2010-11|2|2|1|3|3|0|0|0|1|2|1|3|3|0|0|0
29230100301|2010-11|0|0|1|1|0|0|0|0|2|0|2|1|1|0|0|0
29220810201|2010-11|5|1|1|2|2|0|0|0|3|0|6|8|2|0|0|0
29230100501|2010-11|1|4|2|4|1|5|4|0|5|1|3|2|1|5|1|0
29220810301|2010-11|10|8|4|11|6|7|11|0|9|8|11|6|7|11|11|0
29220810302|2010-11|2|4|0|4|1|0|0|0|2|6|2|2|2|0|0|0
29230100601|2010-11|5|3|3|2|5|1|3|0|3|4|1|3|3|7|6|0
29230100801|2010-11|3|7|4|4|7|6|12|0|6|3|3|2|5|8|10|0
29220811201|2010-11|2|5|1|1|1|4|5|0|0|3|3|2|3|3|5|0
29230100131|2010-11|9|5|0|0|0|0|0|0|3|3|0|0|0|0|0|0
29230100104|2010-11|0|0|0|0|0|0|0|0|6|1|2|4|1|0|0|0
29220811501|2010-11|4|2|3|3|6|0|0|0|3|2|5|3|2|0|0|0
29230100110|2010-11|7|6|6|7|5|7|7|0|3|9|9|8|6|6|5|0
29230100101|2010-11|0|1|2|1|3|0|0|0|4|1|2|2|4|0|0|0
29230101702|2010-11|6|1|7|3|4|5|8|0|7|5|3|4|3|9|5|0
29230100107|2010-11|2|0|2|4|3|1|2|0|0|0|0|0|0|2|3|0
29230102101|2010-11|1|0|1|2|1|0|0|0|2|1|0|0|1|0|0|0
29230102401|2010-11|6|5|2|3|6|13|18|0|5|5|2|5|5|13|11|0
29230102404|2010-11|14|17|13|13|17|20|18|0|11|13|11|14|10|24|12|0
29230102801|2010-11|4|2|0|1|3|4|6|0|2|5|0|6|5|3|4|0
29230100901|2010-11|0|0|1|1|2|0|0|0|0|0|1|2|2|0|0|0
29230101001|2010-11|0|2|0|1|0|0|0|0|1|1|0|2|0|0|0|0
29230102501|2010-11|0|2|0|0|2|0|0|0|0|1|0|0|2|0|0|0
29230101301|2010-11|3|1|3|1|2|0|0|0|1|2|2|5|4|0|0|0
29230101501|2010-11|0|3|1|0|3|0|0|0|0|3|1|3|1|0|0|0
29230100132|2010-11|6|0|2|3|4|4|3|0|6|1|5|2|3|4|5|0
29230102505|2010-11|3|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0
29230102601|2010-11|1|1|7|6|6|8|12|0|2|3|8|2|6|6|11|0
29230101902|2010-11|1|2|2|5|9|3|9|0|0|3|6|4|3|5|6|0
29230100401|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29230102302|2010-11|1|0|1|3|4|0|0|0|5|11|12|9|14|0|0|0
29230102701|2010-11|3|4|8|6|2|8|7|0|3|7|5|9|10|7|5|0
29230100701|2010-11|6|2|4|3|4|7|2|0|1|3|4|3|4|6|2|0
29230101002|2010-11|0|3|5|0|5|0|0|0|1|1|3|3|4|0|0|0
29230101101|2010-11|2|2|2|6|7|0|0|0|1|3|2|1|4|0|0|0
29230102901|2010-11|1|5|4|0|5|0|0|0|2|2|1|3|5|0|0|0
29230101102|2010-11|10|4|6|8|5|0|0|0|11|6|9|10|9|0|0|0
29230101201|2010-11|0|1|3|1|2|0|0|0|1|3|1|2|3|0|0|0
29230101401|2010-11|2|3|4|3|4|4|7|0|2|1|5|1|7|2|3|0
29230103001|2010-11|4|7|6|4|10|2|2|0|4|7|4|4|4|6|4|0
29230101601|2010-11|3|2|2|1|0|0|0|0|3|2|2|2|0|0|0|0
29230101701|2010-11|2|1|0|2|3|0|0|0|1|4|0|3|0|0|0|0
29230101801|2010-11|4|0|1|0|0|0|0|0|1|2|2|1|0|0|0|0
29230103101|2010-11|4|3|2|5|3|0|0|0|1|3|5|3|2|0|0|0
29230101901|2010-11|2|8|4|5|5|2|7|0|2|4|7|6|4|7|2|0
29230102001|2010-11|2|0|2|0|0|0|0|0|0|1|0|4|2|0|0|0
29230102201|2010-11|5|3|3|3|4|13|8|0|3|2|3|4|3|7|14|0
29230103201|2010-11|0|3|0|1|2|0|0|0|1|3|1|0|2|0|0|0
29230102301|2010-11|0|0|0|0|0|3|5|0|0|0|0|0|0|18|12|0
29220810401|2010-11|11|4|6|6|9|22|28|0|10|4|7|5|6|25|30|0
29220810402|2010-11|1|1|3|0|0|0|0|0|2|3|2|0|0|0|0|0
29230103401|2010-11|0|1|2|9|0|0|0|0|6|2|6|4|0|0|0|0
29220810501|2010-11|4|2|3|6|2|11|9|0|4|3|4|4|5|13|6|0
